//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	dwDestParam4	dwDestParam5	dwDestParam6	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	nAdjParamVal4	nAdjParamVal5	nAdjParamVal6	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwChgParamVal4	dwChgParamVal5	dwChgParamVal6	dwdestData1	dwdestData2	dwdestData3	dwdestData4	dwdestData5	dwdestData6	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment	nMinLimitLevel	nMaxLimitLevel	nItemGroup	nUseLimitGroup	nMaxDuplication	nEffectValue	nTargetMinEnchant	nTargetMaxEnchant	bResetBind	nBindCondition	nResetBindCondition	dwHitActiveSkillId	dwHitActiveSkillLv	dwHitActiveSkillProb	dwHitActiveSkillTarget	dwDamageActiveSkillId	dwDamageActiveSkillLv	dwDamageActiveSkillProb	dwDamageActiveSkillTarget	dwEquipActiveSkillId	dwEquipActiveSkillLv	dwSmelting	dwAttsmelting	dwGemsmelting	dwPierce	dwUprouse	bAbsoluteTime	dwItemGrade	bCanTrade	dwMainCategory	dwSubCategory	bCanHaveServerTransform	bCanSavePotion	bCanLooksChange	blsLooksChangeMaterial
6	II_ARM_M_ELE_GAUNTLET_SET_31	IDS_PROPITEM_TXT_001470	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_ELEMENTOR	1	=	SEX_MALE	1820000	4680000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	443	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""Itm_mEleSet04Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_001471	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
6	II_ARM_F_ELE_GAUNTLET_SET_31	IDS_PROPITEM_TXT_001478	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_ELEMENTOR	1	=	SEX_FEMALE	1820000	4680000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	443	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""Itm_fEleSet04Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_001479	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_KIN_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007340	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_KNIGHT	1	=	SEX_MALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	549	551	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mKinSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007341	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_KIN_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007348	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_KNIGHT	1	=	SEX_FEMALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	549	551	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fKinSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007349	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_BLA_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007356	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_BLADE	1	=	SEX_MALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	549	551	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mBlaSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007357	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_BLA_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007364	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_BLADE	1	=	SEX_FEMALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	549	551	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fBlaSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007365	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_JST_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007372	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_JESTER	1	=	SEX_MALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	494	495	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mJstSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007373	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_JST_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007380	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_JESTER	1	=	SEX_FEMALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	494	495	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fJstSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007381	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_RAG_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007388	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_RANGER	1	=	SEX_MALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	449	450	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mRagSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007389	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_RAG_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007396	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_RANGER	1	=	SEX_FEMALE	1500000	5850000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	449	450	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fRagSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007397	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_RIN_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007404	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_RINGMASTER	1	=	SEX_MALE	1500000	5265000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	470	472	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mRinSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007405	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_RIN_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007412	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_RINGMASTER	1	=	SEX_FEMALE	1500000	5265000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	470	472	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fRinSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007413	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_BIL_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007420	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_BILLPOSTER	1	=	SEX_MALE	2106000	5265000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	470	472	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mBilSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007421	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_BIL_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007428	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_BILLPOSTER	1	=	SEX_FEMALE	2106000	5265000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	470	472	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fBilSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007429	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_PSY_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007436	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_PSYCHIKEEPER	1	=	SEX_MALE	1500000	4680000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	443	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mPsySet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007437	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_PSY_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007444	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_PSYCHIKEEPER	1	=	SEX_FEMALE	1500000	4680000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	443	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fPsySet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007445	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_M_ELE_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007452	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_ELEMENTOR	1	=	SEX_MALE	1500000	4680000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	443	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_mEleSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007453	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
7	II_ARM_F_ELE_GAUNTLET_SET_32	IDS_PROPITEM_TXT_007460	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_ELEMENTOR	1	=	SEX_FEMALE	1500000	4680000	100	180	=	=	PARTS_HAND	=	1	=	=	105	200	=	1	0	=	=	443	444	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	105	=	=	=	"""itm_fEleSet03Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_007461	105	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
11	II_ARM_M_KIN_GAUNTLET_SET_33	IDS_PROPITEM_TXT_009084	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_KNIGHT	1	=	SEX_MALE	2000000	4500000	100	180	=	=	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	609	611	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	"""itm_mKinSet05Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_009085	120	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
11	II_ARM_F_KIN_GAUNTLET_SET_33	IDS_PROPITEM_TXT_009148	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_KNIGHT	1	=	SEX_FEMALE	2000000	4500000	100	180	=	=	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	609	611	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	"""itm_fKinSet05Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_009149	120	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
11	II_ARM_M_BLA_GAUNTLET_SET_33	IDS_PROPITEM_TXT_009092	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_BLADE	1	=	SEX_MALE	2000000	4500000	100	180	=	=	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	609	611	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	"""itm_mBlaSet05Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_009093	120	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
11	II_ARM_F_BLA_GAUNTLET_SET_33	IDS_PROPITEM_TXT_009156	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_BLADE	1	=	SEX_FEMALE	2000000	4500000	100	180	=	=	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	609	611	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	"""itm_fBlaSet05Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_009157	120	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
11	II_ARM_M_JST_GAUNTLET_SET_33	IDS_PROPITEM_TXT_009100	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_JESTER	1	=	SEX_MALE	2000000	4500000	100	180	=	=	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	554	555	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	"""itm_mJstSet05Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_009101	120	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
